,Date,Time,Latitude,Longitude,Type,Depth,Depth Error,Depth Seismic Stations,Magnitude,Magnitude Type,Magnitude Error,Magnitude Seismic Stations,Azimuthal Gap,Horizontal Distance,Horizontal Error,Root Mean Square,ID,Source,Location Source,Magnitude Source,Status
1163,02/03/1969,21:41:43,4.738,127.374,Earthquake,35.0,,,6.8,MW,,,,,,,ISCGEM811844,ISCGEM,ISCGEM,ISCGEM,Automatic
1164,02/04/1969,01:38:30,-0.717,121.631,Earthquake,45.0,,,6.1,MW,,,,,,,ISCGEM811849,ISCGEM,ISCGEM,ISCGEM,Automatic
1165,02/04/1969,04:10:18,-8.124,-79.943,Earthquake,35.0,,,6.2,MW,,,,,,,ISCGEM811851,ISCGEM,ISCGEM,ISCGEM,Automatic
1166,02/10/1969,22:58:06,-22.797,178.82,Earthquake,660.0,,,7.2,MW,,,,,,,ISCGEM812084,ISCGEM,ISCGEM,ISCGEM,Automatic
1167,02/10/1969,23:02:59,-22.973,179.076,Earthquake,662.0,,,5.9,MW,,,,,,,ISCGEM812085,ISCGEM,ISCGEM,ISCGEM,Automatic
1168,02/11/1969,22:08:54,41.389,79.307,Earthquake,13.3,,,6.1,MW,,,,,,,ISCGEM812113,ISCGEM,ISCGEM,ISCGEM,Automatic
1169,02/11/1969,22:16:13,-6.784,126.581,Earthquake,430.5,,,7.2,MW,,,,,,,ISCGEM812115,ISCGEM,ISCGEM,ISCGEM,Automatic
1170,02/15/1969,13:49:15,-13.672,167.219,Earthquake,210.1,,,5.7,MW,,,,,,,ISCGEM812247,ISCGEM,ISCGEM,ISCGEM,Automatic
1171,02/17/1969,00:43:04,3.65,128.351,Earthquake,40.0,,,6.3,MW,,,,,,,ISCGEM812293,ISCGEM,ISCGEM,ISCGEM,Automatic
1172,02/20/1969,09:55:41,3.524,128.21,Earthquake,75.0,,,6.3,MW,,,,,,,ISCGEM812400,ISCGEM,ISCGEM,ISCGEM,Automatic
1173,02/20/1969,10:30:21,3.337,128.176,Earthquake,55.0,,,6.3,MW,,,,,,,ISCGEM812402,ISCGEM,ISCGEM,ISCGEM,Automatic
1174,02/20/1969,16:58:15,3.509,128.311,Earthquake,35.0,,,6.0,MW,,,,,,,ISCGEM812421,ISCGEM,ISCGEM,ISCGEM,Automatic
1175,02/23/1969,00:36:58,-3.201,118.904,Earthquake,15.0,,,7.0,MW,,,,,,,ISCGEM812497,ISCGEM,ISCGEM,ISCGEM,Automatic
1176,02/24/1969,00:08:46,-6.122,130.946,Earthquake,35.0,,,6.2,MW,,,,,,,ISCGEM812527,ISCGEM,ISCGEM,ISCGEM,Automatic
1177,02/25/1969,01:35:04,5.255,126.512,Earthquake,65.0,,,5.7,MW,,,,,,,ISCGEM812554,ISCGEM,ISCGEM,ISCGEM,Automatic
1178,02/28/1969,02:40:32,36.033,-10.613,Earthquake,10.0,,,7.8,MW,,,,,,,ISCGEM812637,ISCGEM,ISCGEM,ISCGEM,Automatic
1179,02/28/1969,04:25:35,36.181,-10.54,Earthquake,10.0,,,6.2,MW,,,,,,,ISCGEM812648,ISCGEM,ISCGEM,ISCGEM,Automatic
1180,03/03/1969,00:59:13,40.028,27.572,Earthquake,15.0,,,5.8,MW,,,,,,,ISCGEM810456,ISCGEM,ISCGEM,ISCGEM,Automatic
1181,03/03/1969,14:49:33,51.574,159.196,Earthquake,34.5,,,6.0,MW,,,,,,,ISCGEM810486,ISCGEM,ISCGEM,ISCGEM,Automatic
1182,03/05/1969,13:52:05,4.031,128.112,Earthquake,35.0,,,6.2,MW,,,,,,,ISCGEM810572,ISCGEM,ISCGEM,ISCGEM,Automatic
1183,03/05/1969,19:33:24,36.394,70.746,Earthquake,205.6,,,6.2,MW,,,,,,,ISCGEM810582,ISCGEM,ISCGEM,ISCGEM,Automatic
1184,03/08/1969,10:20:10,41.32,139.81,Earthquake,170.0,,,5.7,MW,,,,,,,ISCGEM810683,ISCGEM,ISCGEM,ISCGEM,Automatic
1185,03/09/1969,13:48:04,-4.193,135.504,Earthquake,20.0,,,6.3,MW,,,,,,,ISCGEM810744,ISCGEM,ISCGEM,ISCGEM,Automatic
1186,03/09/1969,14:39:04,-4.103,135.64,Earthquake,20.0,,,5.7,MW,,,,,,,ISCGEM810746,ISCGEM,ISCGEM,ISCGEM,Automatic
1187,03/10/1969,06:54:18,-5.589,147.23,Earthquake,198.7,,,6.0,MW,,,,,,,ISCGEMSUP810765,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1188,03/14/1969,08:47:17,12.78,-86.812,Earthquake,179.8,,,5.7,MW,,,,,,,ISCGEM810910,ISCGEM,ISCGEM,ISCGEM,Automatic
1189,03/15/1969,11:44:42,-2.736,126.589,Earthquake,20.0,,,5.8,MW,,,,,,,ISCGEM810950,ISCGEM,ISCGEM,ISCGEM,Automatic
1190,03/15/1969,13:35:36,51.303,-179.068,Earthquake,42.3,,,5.7,MW,,,,,,,ISCGEM810954,ISCGEM,ISCGEM,ISCGEM,Automatic
1191,03/16/1969,15:54:18,38.542,142.886,Earthquake,38.8,,,6.0,MW,,,,,,,ISCGEM810987,ISCGEM,ISCGEM,ISCGEM,Automatic
1192,03/18/1969,16:16:36,44.047,150.906,Earthquake,12.9,,,5.6,MW,,,,,,,ISCGEM811059,ISCGEM,ISCGEM,ISCGEM,Automatic
1193,03/19/1969,13:59:27,28.783,128.435,Earthquake,168.5,,,6.5,MW,,,,,,,ISCGEM811093,ISCGEM,ISCGEM,ISCGEM,Automatic
1194,03/20/1969,08:17:42,31.205,-114.315,Earthquake,10.0,,,5.7,MW,,,,,,,ISCGEM811127,ISCGEM,ISCGEM,ISCGEM,Automatic
1195,03/20/1969,16:18:55,8.697,127.217,Earthquake,20.0,,,6.1,MW,,,,,,,ISCGEM811148,ISCGEM,ISCGEM,ISCGEM,Automatic
1196,03/20/1969,23:38:40,8.734,127.324,Earthquake,20.0,,,5.7,MW,,,,,,,ISCGEM811160,ISCGEM,ISCGEM,ISCGEM,Automatic
1197,03/21/1969,03:05:11,40.38,143.882,Earthquake,17.1,,,5.8,MW,,,,,,,ISCGEM811168,ISCGEM,ISCGEM,ISCGEM,Automatic
1198,03/21/1969,04:56:18,31.296,-114.417,Earthquake,10.0,,,6.0,MW,,,,,,,ISCGEM811200,ISCGEM,ISCGEM,ISCGEM,Automatic
1199,03/22/1969,05:43:56,-15.621,-176.013,Earthquake,15.0,,,5.8,MW,,,,,,,ISCGEM811375,ISCGEM,ISCGEM,ISCGEM,Automatic
1200,03/23/1969,21:08:44,39.083,28.493,Earthquake,15.0,,,5.9,MW,,,,,,,ISCGEM811440,ISCGEM,ISCGEM,ISCGEM,Automatic
1201,03/25/1969,13:21:32,39.237,28.714,Earthquake,15.0,,,6.1,MW,,,,,,,ISCGEM811514,ISCGEM,ISCGEM,ISCGEM,Automatic
1202,03/27/1969,04:46:25,3.745,128.299,Earthquake,15.0,,,6.0,MW,,,,,,,ISCGEM811574,ISCGEM,ISCGEM,ISCGEM,Automatic
1203,03/27/1969,12:41:40,4.575,127.609,Earthquake,50.0,,,6.6,MW,,,,,,,ISCGEM811592,ISCGEM,ISCGEM,ISCGEM,Automatic
1204,03/28/1969,01:48:32,38.515,28.546,Earthquake,10.0,,,6.7,MW,,,,,,,ISCGEM811616,ISCGEM,ISCGEM,ISCGEM,Automatic
1205,03/29/1969,09:15:53,11.875,41.208,Earthquake,10.0,,,6.2,MW,,,,,,,ISCGEM811663,ISCGEM,ISCGEM,ISCGEM,Automatic
1206,03/29/1969,11:04:50,11.886,41.341,Earthquake,10.0,,,6.1,MW,,,,,,,ISCGEM811667,ISCGEM,ISCGEM,ISCGEM,Automatic
1207,03/29/1969,13:48:56,10.324,56.977,Earthquake,15.0,,,5.6,MW,,,,,,,ISCGEM811675,ISCGEM,ISCGEM,ISCGEM,Automatic
1208,03/31/1969,07:15:52,27.575,33.895,Earthquake,10.0,,,6.6,MW,,,,,,,ISCGEM811717,ISCGEM,ISCGEM,ISCGEM,Automatic
1209,03/31/1969,19:25:28,38.502,134.555,Earthquake,398.1,,,6.7,MW,,,,,,,ISCGEM811728,ISCGEM,ISCGEM,ISCGEM,Automatic
1210,04/04/1969,08:45:17,51.117,173.537,Earthquake,15.0,,,5.7,MW,,,,,,,ISCGEM809550,ISCGEM,ISCGEM,ISCGEM,Automatic
1211,04/04/1969,16:16:16,24.315,-110.154,Earthquake,15.0,,,5.9,MW,,,,,,,ISCGEM809562,ISCGEM,ISCGEM,ISCGEM,Automatic
1212,04/04/1969,22:57:16,54.435,169.37,Earthquake,15.9,,,5.6,MW,,,,,,,ISCGEM809568,ISCGEM,ISCGEM,ISCGEM,Automatic
1213,04/05/1969,02:18:31,11.884,41.338,Earthquake,15.0,,,6.1,MW,,,,,,,ISCGEM809572,ISCGEM,ISCGEM,ISCGEM,Automatic
1214,04/05/1969,23:26:12,1.339,-85.024,Earthquake,15.0,,,6.3,MW,,,,,,,ISCGEM809597,ISCGEM,ISCGEM,ISCGEM,Automatic
1215,04/06/1969,03:49:35,38.433,26.631,Earthquake,15.0,,,5.8,MW,,,,,,,ISCGEM809602,ISCGEM,ISCGEM,ISCGEM,Automatic
1216,04/07/1969,20:26:29,76.481,131.227,Earthquake,15.0,,,5.5,MW,,,,,,,ISCGEM809652,ISCGEM,ISCGEM,ISCGEM,Automatic
1217,04/09/1969,11:43:48,-49.191,30.286,Earthquake,15.0,,,5.7,MW,,,,,,,ISCGEM809697,ISCGEM,ISCGEM,ISCGEM,Automatic
1218,04/09/1969,12:57:25,36.825,139.853,Earthquake,110.4,,,5.7,MW,,,,,,,ISCGEM809699,ISCGEM,ISCGEM,ISCGEM,Automatic
1219,04/10/1969,14:54:05,42.082,131.132,Earthquake,565.0,,,5.8,MW,,,,,,,ISCGEM809729,ISCGEM,ISCGEM,ISCGEM,Automatic
1220,04/13/1969,15:24:55,17.747,80.775,Earthquake,20.0,,,5.7,MW,,,,,,,ISCGEM809816,ISCGEM,ISCGEM,ISCGEM,Automatic
1221,04/13/1969,23:33:18,-6.162,129.789,Earthquake,167.5,,,6.4,MW,,,,,,,ISCGEM809833,ISCGEM,ISCGEM,ISCGEM,Automatic
1222,04/15/1969,17:30:55,39.854,143.647,Earthquake,10.0,,,6.1,MW,,,,,,,ISCGEM809881,ISCGEM,ISCGEM,ISCGEM,Automatic
1223,04/15/1969,22:15:11,-6.006,113.079,Earthquake,588.3,,,5.6,MW,,,,,,,ISCGEM809889,ISCGEM,ISCGEM,ISCGEM,Automatic
1224,04/16/1969,01:22:49,-3.549,151.019,Earthquake,25.0,,,6.5,MW,,,,,,,ISCGEM809893,ISCGEM,ISCGEM,ISCGEM,Automatic
1225,04/16/1969,12:19:35,-13.488,166.976,Earthquake,100.0,,,6.2,MW,,,,,,,ISCGEM809905,ISCGEM,ISCGEM,ISCGEM,Automatic
1226,04/16/1969,12:19:58,-13.558,166.773,Earthquake,35.0,,,6.0,MW,,,,,,,ISCGEM809906,ISCGEM,ISCGEM,ISCGEM,Automatic
1227,04/17/1969,04:56:14,39.599,143.616,Earthquake,10.0,,,5.9,MW,,,,,,,ISCGEM809924,ISCGEM,ISCGEM,ISCGEM,Automatic
1228,04/18/1969,12:32:04,-4.524,132.699,Earthquake,30.0,,,5.7,MW,,,,,,,ISCGEM809970,ISCGEM,ISCGEM,ISCGEM,Automatic
1229,04/21/1969,02:19:07,14.092,-91.058,Earthquake,70.7,,,5.6,MW,,,,,,,ISCGEM810035,ISCGEM,ISCGEM,ISCGEM,Automatic
1230,04/21/1969,07:19:28,32.15,131.938,Earthquake,38.6,,,7.0,MW,,,,,,,ISCGEM810045,ISCGEM,ISCGEM,ISCGEM,Automatic
1231,04/22/1969,06:31:57,-26.724,-113.955,Earthquake,10.0,,,6.2,MW,,,,,,,ISCGEM810076,ISCGEM,ISCGEM,ISCGEM,Automatic
1232,04/22/1969,08:11:23,39.893,143.35,Earthquake,34.5,,,6.0,MW,,,,,,,ISCGEM810080,ISCGEM,ISCGEM,ISCGEM,Automatic
1233,04/22/1969,22:34:37,12.705,58.403,Earthquake,17.9,,,5.6,MW,,,,,,,ISCGEM810096,ISCGEM,ISCGEM,ISCGEM,Automatic
1234,04/25/1969,03:34:20,7.413,-82.111,Earthquake,27.4,,,5.8,MW,,,,,,,ISCGEM810156,ISCGEM,ISCGEM,ISCGEM,Automatic
1235,04/26/1969,05:58:53,-30.663,-71.569,Earthquake,35.0,,,6.0,MW,,,,,,,ISCGEM810191,ISCGEM,ISCGEM,ISCGEM,Automatic
1236,04/26/1969,06:02:52,-30.576,-71.249,Earthquake,35.0,,,6.2,MW,,,,,,,ISCGEM810192,ISCGEM,ISCGEM,ISCGEM,Automatic
1237,04/27/1969,01:37:19,0.777,119.99,Earthquake,35.0,,,5.6,MW,,,,,,,ISCGEM810215,ISCGEM,ISCGEM,ISCGEM,Automatic
1238,04/27/1969,12:59:09,-57.655,-25.793,Earthquake,45.0,,,5.7,MW,,,,,,,ISCGEM810230,ISCGEM,ISCGEM,ISCGEM,Automatic
1239,04/28/1969,07:25:30,-22.356,-177.506,Earthquake,283.5,,,5.9,MW,,,,,,,ISCGEM810245,ISCGEM,ISCGEM,ISCGEM,Automatic
1240,04/28/1969,19:39:05,-7.889,158.92,Earthquake,68.6,,,5.7,MW,,,,,,,ISCGEM810258,ISCGEM,ISCGEM,ISCGEM,Automatic
1241,05/01/1969,19:05:26,-16.695,-174.666,Earthquake,203.4,,,6.2,MW,,,,,,,ISCGEM808514,ISCGEM,ISCGEM,ISCGEM,Automatic
1242,05/04/1969,12:36:37,-17.469,168.798,Earthquake,10.0,,,6.0,MW,,,,,,,ISCGEM808598,ISCGEM,ISCGEM,ISCGEM,Automatic
1243,05/13/1969,14:16:54,11.513,-86.278,Earthquake,75.0,,,5.7,MW,,,,,,,ISCGEM808890,ISCGEM,ISCGEM,ISCGEM,Automatic
1244,05/13/1969,14:19:43,36.4,140.736,Earthquake,50.0,,,5.6,MW,,,,,,,ISCGEM808891,ISCGEM,ISCGEM,ISCGEM,Automatic
1245,05/13/1969,14:30:22,-7.221,120.792,Earthquake,631.7,,,6.4,MW,,,,,,,ISCGEM808893,ISCGEM,ISCGEM,ISCGEM,Automatic
1246,05/14/1969,19:32:57,51.294,-179.831,Earthquake,28.3,,,6.9,MW,,,,,,,ISCGEM808940,ISCGEM,ISCGEM,ISCGEM,Automatic
1247,05/15/1969,20:39:49,34.556,70.826,Earthquake,30.0,,,5.6,MW,,,,,,,ISCGEM809000,ISCGEM,ISCGEM,ISCGEM,Automatic
1248,05/15/1969,20:43:33,16.811,-61.24,Earthquake,34.8,,,6.0,MW,,,,,,,ISCGEM809001,ISCGEM,ISCGEM,ISCGEM,Automatic
1249,05/18/1969,00:15:35,-8.897,158.725,Earthquake,30.0,,,5.6,MW,,,,,,,ISCGEM809070,ISCGEM,ISCGEM,ISCGEM,Automatic
1250,05/21/1969,02:56:51,11.734,125.876,Earthquake,30.0,,,6.0,MW,,,,,,,ISCGEM809164,ISCGEM,ISCGEM,ISCGEM,Automatic
1251,05/23/1969,13:04:35,53.179,-160.38,Earthquake,15.0,,,5.5,MW,,,,,,,ISCGEM809233,ISCGEM,ISCGEM,ISCGEM,Automatic
1252,05/25/1969,20:18:30,-31.886,-178.696,Earthquake,60.0,,,5.6,MW,,,,,,,ISCGEM809298,ISCGEM,ISCGEM,ISCGEM,Automatic
1253,05/25/1969,22:30:42,-57.734,-25.372,Earthquake,15.0,,,5.9,MW,,,,,,,ISCGEMSUP809301,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1254,05/26/1969,15:37:21,11.793,125.786,Earthquake,30.0,,,6.0,MW,,,,,,,ISCGEM809313,ISCGEM,ISCGEM,ISCGEM,Automatic
1255,05/28/1969,13:30:08,-2.174,-76.763,Earthquake,158.6,,,5.7,MW,,,,,,,ISCGEM809360,ISCGEM,ISCGEM,ISCGEM,Automatic
1256,05/30/1969,15:55:36,-32.083,-177.918,Earthquake,20.0,,,6.2,MW,,,,,,,ISCGEM809404,ISCGEM,ISCGEM,ISCGEM,Automatic
1257,05/30/1969,16:22:47,-32.16,-177.984,Earthquake,20.0,,,6.1,MW,,,,,,,ISCGEM809406,ISCGEM,ISCGEM,ISCGEM,Automatic
1258,06/09/1969,21:53:00,-23.558,-174.819,Earthquake,15.0,,,5.8,MW,,,,,,,ISCGEM807885,ISCGEM,ISCGEM,ISCGEM,Automatic
1259,06/12/1969,07:41:24,40.405,143.794,Earthquake,15.0,,,5.8,MW,,,,,,,ISCGEM807949,ISCGEM,ISCGEM,ISCGEM,Automatic
1260,06/12/1969,15:13:32,34.414,25.169,Earthquake,22.4,,,6.1,MW,,,,,,,ISCGEM807959,ISCGEM,ISCGEM,ISCGEM,Automatic
1261,06/13/1969,08:48:30,49.376,155.44,Earthquake,55.0,,,6.4,MW,,,,,,,ISCGEM807986,ISCGEM,ISCGEM,ISCGEM,Automatic
1262,06/14/1969,03:22:57,-8.013,159.044,Earthquake,55.0,,,5.8,MW,,,,,,,ISCGEM808013,ISCGEM,ISCGEM,ISCGEM,Automatic
1263,06/17/1969,19:26:29,19.033,145.477,Earthquake,202.6,,,6.5,MW,,,,,,,ISCGEM808102,ISCGEM,ISCGEM,ISCGEM,Automatic
1264,06/17/1969,23:58:09,-52.744,160.309,Earthquake,15.0,,,6.8,MW,,,,,,,ISCGEM808108,ISCGEM,ISCGEM,ISCGEM,Automatic
1265,06/18/1969,23:44:15,52.537,-167.919,Earthquake,32.7,,,5.8,MW,,,,,,,ISCGEM808141,ISCGEM,ISCGEM,ISCGEM,Automatic
1266,06/19/1969,07:03:06,28.198,129.969,Earthquake,40.0,,,5.6,MW,,,,,,,ISCGEM808154,ISCGEM,ISCGEM,ISCGEM,Automatic
1267,06/20/1969,02:37:49,53.089,-162.506,Earthquake,17.8,,,5.6,MW,,,,,,,ISCGEM808173,ISCGEM,ISCGEM,ISCGEM,Automatic
1268,06/21/1969,15:12:10,-5.405,109.603,Earthquake,557.1,,,5.7,MW,,,,,,,ISCGEM808220,ISCGEM,ISCGEM,ISCGEM,Automatic
1269,06/22/1969,02:33:52,49.209,158.499,Earthquake,15.0,,,5.7,MW,,,,,,,ISCGEM808242,ISCGEM,ISCGEM,ISCGEM,Automatic
1270,06/22/1969,10:45:26,51.486,-179.972,Earthquake,56.7,,,5.8,MW,,,,,,,ISCGEM808253,ISCGEM,ISCGEM,ISCGEM,Automatic
1271,06/23/1969,07:08:27,18.265,-104.779,Earthquake,20.0,,,5.7,MW,,,,,,,ISCGEM808276,ISCGEM,ISCGEM,ISCGEM,Automatic
1272,06/24/1969,03:29:17,-5.894,146.745,Earthquake,100.0,,,5.5,MW,,,,,,,ISCGEM808297,ISCGEM,ISCGEM,ISCGEM,Automatic
1273,06/24/1969,10:58:07,13.443,123.149,Earthquake,15.0,,,5.9,MW,,,,,,,ISCGEM808307,ISCGEM,ISCGEM,ISCGEM,Automatic
1274,06/29/1969,10:34:06,-30.516,-178.118,Earthquake,35.0,,,6.1,MW,,,,,,,ISCGEM808444,ISCGEM,ISCGEM,ISCGEM,Automatic
1275,06/29/1969,17:09:12,-62.884,166.684,Earthquake,10.0,,,6.0,MW,,,,,,,ISCGEM808452,ISCGEM,ISCGEM,ISCGEM,Automatic
1276,07/04/1969,22:54:18,-55.791,147.116,Earthquake,10.0,,,5.8,MW,,,,,,,ISCGEM806733,ISCGEM,ISCGEM,ISCGEM,Automatic
1277,07/05/1969,01:44:01,-3.843,131.523,Earthquake,25.0,,,5.8,MW,,,,,,,ISCGEM806738,ISCGEM,ISCGEM,ISCGEM,Automatic
1278,07/07/1969,04:43:16,16.465,147.287,Earthquake,25.0,,,5.9,MW,,,,,,,ISCGEM806795,ISCGEM,ISCGEM,ISCGEM,Automatic
1279,07/08/1969,04:06:40,2.097,126.65,Earthquake,15.0,,,5.6,MW,,,,,,,ISCGEM806815,ISCGEM,ISCGEM,ISCGEM,Automatic
1280,07/12/1969,13:00:40,46.429,153.324,Earthquake,20.0,,,6.0,MW,,,,,,,ISCGEM806976,ISCGEM,ISCGEM,ISCGEM,Automatic
1281,07/12/1969,19:16:32,39.849,143.737,Earthquake,19.5,,,6.2,MW,,,,,,,ISCGEM806984,ISCGEM,ISCGEM,ISCGEM,Automatic
1282,07/16/1969,08:16:53,52.17,158.845,Earthquake,57.3,,,5.9,MW,,,,,,,ISCGEM807098,ISCGEM,ISCGEM,ISCGEM,Automatic
1283,07/18/1969,05:24:47,38.31,119.572,Earthquake,10.0,,,6.9,MW,,,,,,,ISCGEM807162,ISCGEM,ISCGEM,ISCGEM,Automatic
1284,07/18/1969,23:17:11,-18.499,-63.472,Earthquake,19.0,,,5.6,MW,,,,,,,ISCGEM807188,ISCGEM,ISCGEM,ISCGEM,Automatic
1285,07/19/1969,04:54:55,-17.334,-72.303,Earthquake,56.7,,,6.4,MW,,,,,,,ISCGEM807195,ISCGEM,ISCGEM,ISCGEM,Automatic
1286,07/21/1969,22:06:57,2.905,124.813,Earthquake,212.8,,,5.6,MW,,,,,,,ISCGEM807297,ISCGEM,ISCGEM,ISCGEM,Automatic
1287,07/22/1969,17:14:13,-11.8,166.543,Earthquake,140.0,,,5.7,MW,,,,,,,ISCGEM807318,ISCGEM,ISCGEM,ISCGEM,Automatic
1288,07/23/1969,13:14:36,37.36,141.669,Earthquake,47.3,,,5.6,MW,,,,,,,ISCGEM807346,ISCGEM,ISCGEM,ISCGEM,Automatic
1289,07/24/1969,02:59:24,-11.917,-75.132,Earthquake,10.0,,,6.1,MW,,,,,,,ISCGEM807365,ISCGEM,ISCGEM,ISCGEM,Automatic
1290,07/24/1969,12:41:39,-45.672,35.059,Earthquake,10.0,,,6.1,MW,,,,,,,ISCGEM807386,ISCGEM,ISCGEM,ISCGEM,Automatic
1291,07/25/1969,13:34:10,2.6,126.532,Earthquake,30.0,,,5.6,MW,,,,,,,ISCGEM807426,ISCGEM,ISCGEM,ISCGEM,Automatic
1292,07/25/1969,22:49:41,21.661,111.803,Earthquake,20.0,,,5.7,MW,,,,,,,ISCGEM807433,ISCGEM,ISCGEM,ISCGEM,Automatic
1293,07/26/1969,14:45:47,-11.651,165.192,Earthquake,15.0,,,5.6,MW,,,,,,,ISCGEM807453,ISCGEM,ISCGEM,ISCGEM,Automatic
1294,07/27/1969,21:21:40,59.266,-145.401,Earthquake,15.0,,,5.7,MW,,,,,,,ISCGEM807497,ISCGEM,ISCGEM,ISCGEM,Automatic
1295,07/28/1969,13:03:19,30.786,132.423,Earthquake,20.0,,,5.7,MW,,,,,,,ISCGEM807521,ISCGEM,ISCGEM,ISCGEM,Automatic
1296,07/29/1969,06:24:22,-14.816,167.378,Earthquake,120.0,,,5.6,MW,,,,,,,ISCGEM807533,ISCGEM,ISCGEM,ISCGEM,Automatic
1297,07/31/1969,11:23:04,52.86,-170.052,Earthquake,50.0,,,5.7,MW,,,,,,,ISCGEM807593,ISCGEM,ISCGEM,ISCGEM,Automatic
1298,08/01/1969,23:43:46,45.407,150.882,Earthquake,38.4,,,6.3,MW,,,,,,,ISCGEM805092,ISCGEM,ISCGEM,ISCGEM,Automatic
1299,08/02/1969,00:34:20,45.478,150.942,Earthquake,25.0,,,5.8,MW,,,,,,,ISCGEM805094,ISCGEM,ISCGEM,ISCGEM,Automatic
1300,08/03/1969,00:22:29,-4.27,153.016,Earthquake,30.0,,,5.9,MW,,,,,,,ISCGEM805141,ISCGEM,ISCGEM,ISCGEM,Automatic
1301,08/03/1969,04:19:38,24.125,123.212,Earthquake,55.0,,,5.6,MW,,,,,,,ISCGEM805148,ISCGEM,ISCGEM,ISCGEM,Automatic
1302,08/03/1969,07:48:15,45.336,151.626,Earthquake,26.6,,,5.6,MW,,,,,,,ISCGEM805152,ISCGEM,ISCGEM,ISCGEM,Automatic
1303,08/04/1969,17:19:20,-5.639,125.331,Earthquake,525.1,,,6.3,MW,,,,,,,ISCGEM805203,ISCGEM,ISCGEM,ISCGEM,Automatic
1304,08/05/1969,02:13:11,1.138,126.181,Earthquake,26.9,,,6.9,MW,,,,,,,ISCGEM805214,ISCGEM,ISCGEM,ISCGEM,Automatic
1305,08/05/1969,16:32:24,-5.316,153.708,Earthquake,35.0,,,6.1,MW,,,,,,,ISCGEM805239,ISCGEM,ISCGEM,ISCGEM,Automatic
1306,08/07/1969,01:49:32,-5.211,154.109,Earthquake,100.0,,,5.6,MW,,,,,,,ISCGEM805283,ISCGEM,ISCGEM,ISCGEM,Automatic
1307,08/08/1969,06:30:57,36.369,70.891,Earthquake,193.2,,,5.9,MW,,,,,,,ISCGEM805307,ISCGEM,ISCGEM,ISCGEM,Automatic
1308,08/08/1969,11:08:14,-47.715,-15.654,Earthquake,15.0,,,6.1,MW,,,,,,,ISCGEM805313,ISCGEM,ISCGEM,ISCGEM,Automatic
1309,08/08/1969,20:44:20,-6.069,129.569,Earthquake,176.1,,,6.6,MW,,,,,,,ISCGEM805322,ISCGEM,ISCGEM,ISCGEM,Automatic
1310,08/11/1969,21:26:36,43.552,147.987,Earthquake,25.0,,,6.2,MW,,,,,,,ISCGEM805428,ISCGEM,ISCGEM,ISCGEM,Automatic
1311,08/11/1969,21:27:29,43.634,147.673,Earthquake,25.0,,,6.2,MW,,,,,,,ISCGEMSUP805429,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1312,08/11/1969,21:27:40,43.599,147.385,Earthquake,25.0,,,7.5,MW,,,,,,,ISCGEMSUP805431,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1313,08/11/1969,22:53:58,44.007,148.413,Earthquake,30.0,,,5.7,MW,,,,,,,ISCGEMSUP805455,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1314,08/11/1969,23:02:56,43.208,147.731,Earthquake,30.0,,,5.8,MW,,,,,,,ISCGEM805461,ISCGEM,ISCGEM,ISCGEM,Automatic
1315,08/11/1969,23:42:04,43.666,147.804,Earthquake,35.0,,,5.6,MW,,,,,,,ISCGEM805478,ISCGEM,ISCGEM,ISCGEM,Automatic
1316,08/11/1969,23:52:58,1.848,126.371,Earthquake,35.0,,,6.2,MW,,,,,,,ISCGEMSUP805483,ISCGEMSUP,ISCGEM,ISCGEM,Automatic
1317,08/12/1969,03:33:39,43.235,147.707,Earthquake,18.9,,,6.2,MW,,,,,,,ISCGEM805532,ISCGEM,ISCGEM,ISCGEM,Automatic
1318,08/12/1969,04:53:39,43.301,147.692,Earthquake,30.4,,,6.1,MW,,,,,,,ISCGEM805548,ISCGEM,ISCGEM,ISCGEM,Automatic
1319,08/12/1969,05:03:28,43.584,148.187,Earthquake,30.0,,,6.8,MW,,,,,,,ISCGEM805549,ISCGEM,ISCGEM,ISCGEM,Automatic
1320,08/12/1969,05:53:30,43.789,148.424,Earthquake,29.3,,,6.8,MW,,,,,,,ISCGEM805554,ISCGEM,ISCGEM,ISCGEM,Automatic
1321,08/12/1969,07:10:44,43.768,148.186,Earthquake,35.0,,,5.6,MW,,,,,,,ISCGEM805566,ISCGEM,ISCGEM,ISCGEM,Automatic
1322,08/12/1969,09:25:40,43.323,147.713,Earthquake,26.3,,,6.0,MW,,,,,,,ISCGEM805580,ISCGEM,ISCGEM,ISCGEM,Automatic
1323,08/12/1969,09:33:44,43.518,147.672,Earthquake,30.8,,,6.1,MW,,,,,,,ISCGEM805581,ISCGEM,ISCGEM,ISCGEM,Automatic
1324,08/12/1969,11:21:23,43.948,148.724,Earthquake,19.3,,,6.8,MW,,,,,,,ISCGEM805592,ISCGEM,ISCGEM,ISCGEM,Automatic
1325,08/12/1969,12:21:21,1.702,126.323,Earthquake,35.0,,,5.8,MW,,,,,,,ISCGEM805603,ISCGEM,ISCGEM,ISCGEM,Automatic
